4.019074784542674195e+01 3.153850430914651071e+01 4.478388657214345159e+01
4.004524881845982520e+01 2.953202112871837670e+01 4.216691687517375442e+01
3.935391715318321104e+01 2.725743675284959622e+01 3.930296358076174812e+01
3.986311926605504397e+01 3.003505143174868053e+01 4.292467055879900073e+01
4.057089797053100000e+01 3.152706144008896416e+01 4.488977481234361733e+01
3.998393105365582301e+01 2.874271893244370446e+01 4.130632193494578530e+01
3.934857937169864073e+01 2.781906032805115458e+01 4.002652210175146053e+01
3.998711148179037878e+01 3.111113705865999535e+01 4.421788156797330771e+01
4.020065610230747666e+01 3.149472338059494092e+01 4.466391993327773235e+01
3.943860995273839620e+01 2.839437308868501475e+01 4.055899916597164179e+01
3.927154851264943147e+01 2.857525715874339767e+01 4.075646371976647231e+01
3.995115929941618305e+01 3.170160689463441628e+01 4.475032527105921787e+01
4.006841256602724144e+01 3.068686127328329150e+01 4.352274673338893507e+01
3.934857937169864073e+01 2.791040311370586480e+01 3.990440922991381711e+01
3.954403113705865991e+01 2.977292187934389744e+01 4.233328885182096002e+01
4.028254656658326383e+01 3.185413400055601940e+01 4.502836808451487371e+01
3.991788712816235574e+01 2.938027244926327342e+01 4.195779816513761773e+01
3.941079788712816168e+01 2.798859049207673166e+01 4.009054211843202609e+01
4.000026688907422567e+01 3.081254378648874237e+01 4.382075062552127065e+01
4.033475674172921543e+01 3.134961356686127232e+01 4.455124826244092162e+01
3.990613288851820784e+01 2.911764247984431364e+01 4.172701695857659132e+01
3.984926327495134757e+01 2.928115651932165520e+01 4.193630247428412616e+01
4.039261606894634582e+01 3.096748401445649179e+01 4.418732276897414835e+01
4.033033083124826135e+01 3.031758687795385043e+01 4.323567417292188253e+01
3.988541562413121966e+01 2.927705309980539283e+01 4.182886850152905112e+01
3.997679177092020808e+01 3.019606338615512797e+01 4.295708646093967076e+01
4.012094523213789188e+01 3.093347789824854033e+01 4.385655824298026317e+01
4.001304420350292190e+01 3.027656380316930651e+01 4.302813455657492625e+01
3.992126772310258787e+01 2.995304976369196481e+01 4.264292465943842103e+01
3.994685571309424432e+01 3.030407561857103005e+01 4.308527105921601219e+01
4.004249096469280289e+01 3.061479010286349833e+01 4.352199054767861952e+01
3.981003058103975434e+01 3.036106755629691278e+01 4.317430080622741428e+01
3.947420628301362200e+01 3.022525437864887365e+01 4.289350013900472902e+01
3.941589102029468705e+01 3.054998053933833901e+01 4.322880177926049328e+01
3.940281345565749405e+01 3.060736169029746989e+01 4.321226577703642135e+01
3.932759521823741977e+01 3.013665832638309539e+01 4.255224909646928211e+01
3.924349179872115911e+01 2.996528217959410512e+01 4.237906032805115331e+01
3.945223241590213803e+01 3.094931331665276630e+01 4.369178760077842583e+01
3.963973311092577489e+01 3.069123158187378309e+01 4.347603002502084735e+01
3.941070892410341742e+01 2.977761467889908431e+01 4.230954684459271675e+01
3.946648874061718004e+01 3.060685015290519928e+01 4.345156519321656674e+01
3.979016958576591634e+01 3.166238532110091697e+01 4.477984987489574564e+01
3.958284125660272679e+01 3.040478176257992615e+01 4.311738671114817834e+01
3.925871559633027630e+01 2.942340839588545975e+01 4.179557408951904307e+01
3.946313038643313575e+01 3.096607172643869887e+01 4.374457603558521157e+01
3.975796497080900593e+01 3.177512371420628412e+01 4.477186544342507801e+01
3.938885738115095592e+01 2.998649986099527354e+01 4.234591048095635557e+01
3.920037809285516062e+01 2.927972199054767799e+01 4.141134278565471050e+01
3.972980817347789895e+01 3.119714206283013525e+01 4.392041145398943769e+01
4.002874617737003149e+01 3.158981373366694356e+01 4.437415624131220682e+01
3.954733388935223815e+01 2.958190714484292627e+01 4.178655546288573674e+01
3.939696413678065312e+01 2.947294968028912976e+01 4.165614678899082435e+01
3.983411731998887717e+01 3.146117319988879757e+01 4.430365304420350014e+01
4.004517097581317842e+01 3.169089797053099744e+01 4.465183208229079526e+01
3.960479288295802291e+01 2.979323881011954356e+01 4.226356408117875674e+01
3.936592716152349425e+01 2.955356130108423685e+01 4.196921879343897643e+01
3.973519043647483784e+01 3.132610508757297652e+01 4.432795107033638971e+01
4.001497914929107935e+01 3.142464275785376771e+01 4.450760077842646467e+01
3.964742841256602901e+01 2.966128440366972541e+01 4.212435918821240222e+01
3.944563803169307903e+01 2.980904086738949132e+01 4.225279955518487895e+01
3.969724770642201861e+01 3.143830970252988521e+01 4.434915763135946776e+01
3.977545732554906976e+01 3.118518765638031809e+01 4.406532110091742993e+01
3.958333055323880956e+01 2.968037809285515749e+01 4.213517931609674605e+01
3.975843202668890797e+01 3.021242146232971848e+01 4.276489296636085413e+01
4.018038365304420267e+01 3.136489296636085555e+01 4.420134556574923579e+01
4.004677231025854667e+01 3.066976925215457328e+01 4.328290241868223376e+01
3.992153461217681354e+01 3.006412010008340374e+01 4.250246316374757072e+01
3.999865443425076705e+01 3.068737281067556211e+01 4.335120378092855020e+01
