2.545784523809523705e+02 8.696166666666667311e+01 1.333574999999999875e+02
2.546207142857142856e+02 8.804749999999999943e+01 1.340301190476190527e+02
2.546469047619047501e+02 8.870297619047619264e+01 1.343458333333333314e+02
2.546688095238095286e+02 8.908547619047618582e+01 1.345094047619047615e+02
2.546511904761904646e+02 8.689452380952380395e+01 1.338909523809523705e+02
2.545894047619047740e+02 8.678238095238094729e+01 1.342961904761904748e+02
2.545566666666666720e+02 8.642595238095238130e+01 1.344203571428571422e+02
2.545307142857142821e+02 8.683357142857143174e+01 1.348134523809523841e+02
2.545570238095237983e+02 8.588464285714285040e+01 1.346071428571428612e+02
2.545882142857142867e+02 8.617035714285714221e+01 1.351959523809523773e+02
2.545639285714285620e+02 8.599750000000000227e+01 1.352492857142857190e+02
2.546103571428571399e+02 8.673726190476190823e+01 1.352990476190476272e+02
2.545584523809523887e+02 8.624345238095237676e+01 1.347234523809523807e+02
2.545817857142857008e+02 8.704154761904761983e+01 1.346186904761904657e+02
2.545641666666666652e+02 8.643666666666666742e+01 1.343532142857142730e+02
2.545772619047619116e+02 8.706154761904761585e+01 1.346349999999999909e+02
2.545477380952380884e+02 8.596880952380952579e+01 1.340761904761904759e+02
2.545209523809523944e+02 8.620726190476190709e+01 1.344199999999999875e+02
2.544645238095237971e+02 8.549226190476190368e+01 1.342226190476190482e+02
2.545326190476190504e+02 8.591892857142856599e+01 1.347835714285714346e+02
2.545334523809523830e+02 8.474190476190476318e+01 1.346983333333333235e+02
2.545227380952380827e+02 8.570821428571429124e+01 1.348341666666666754e+02
2.545085714285714289e+02 8.521726190476189799e+01 1.344107142857142776e+02
2.545674999999999955e+02 8.551202380952381077e+01 1.346135714285714187e+02
2.545022619047618946e+02 8.433535714285714846e+01 1.340938095238095116e+02
2.545126190476190402e+02 8.443571428571428328e+01 1.342347619047619105e+02
2.544672619047618980e+02 8.375440476190476602e+01 1.333522619047619173e+02
2.544996428571428453e+02 8.440178571428570820e+01 1.337703571428571365e+02
2.545013095238095104e+02 8.435797619047619378e+01 1.333144047619047683e+02
2.544717857142857156e+02 8.542726190476190595e+01 1.334794047619047603e+02
2.544811904761904771e+02 8.507250000000000512e+01 1.333103571428571570e+02
2.544190476190476318e+02 8.551702380952380622e+01 1.337238095238095354e+02
2.544778571428571468e+02 8.475249999999999773e+01 1.334051190476190527e+02
2.544848809523809621e+02 8.542892857142857110e+01 1.338020238095238028e+02
2.545014285714285620e+02 8.482190476190476147e+01 1.335522619047619060e+02
2.545188095238095229e+02 8.534726190476190766e+01 1.339422619047618923e+02
2.544911904761904680e+02 8.442654761904762495e+01 1.336420238095238062e+02
2.545084523809523773e+02 8.522892857142856826e+01 1.335297619047618980e+02
2.544414285714285597e+02 8.452357142857142946e+01 1.335883333333333383e+02
2.544746428571428680e+02 8.539559523809523967e+01 1.342084523809523944e+02
2.544940476190476204e+02 8.468714285714285950e+01 1.338780952380952272e+02
2.545280952380952328e+02 8.501738095238094672e+01 1.340210714285714175e+02
2.544728571428571513e+02 8.403666666666666174e+01 1.335072619047619185e+02
2.544799999999999898e+02 8.443702380952380793e+01 1.338385714285714414e+02
2.545130952380952465e+02 8.310964285714285893e+01 1.335374999999999943e+02
2.545139285714285791e+02 8.369976190476189970e+01 1.336492857142857247e+02
2.544903571428571354e+02 8.243750000000000000e+01 1.330508333333333439e+02
2.544322619047619014e+02 8.291535714285714675e+01 1.335491666666666788e+02
2.544208333333333201e+02 8.236261904761904873e+01 1.334935714285714425e+02
2.544875000000000114e+02 8.363488095238095354e+01 1.340445238095238096e+02
2.544810714285714255e+02 8.321202380952381361e+01 1.336991666666666561e+02
2.544685714285714369e+02 8.382250000000000512e+01 1.340267857142857224e+02
2.544749999999999943e+02 8.361047619047619150e+01 1.335127380952380918e+02
2.544547619047619094e+02 8.407095238095237733e+01 1.330916666666666686e+02
2.544553571428571388e+02 8.293654761904761585e+01 1.331979761904761972e+02
2.544603571428571342e+02 8.358416666666666117e+01 1.334589285714285722e+02
2.544592857142857270e+02 8.329940476190476772e+01 1.332615476190476329e+02
2.544417857142857144e+02 8.399988095238094843e+01 1.336020238095238142e+02
2.544351190476190538e+02 8.315642857142857736e+01 1.330160714285714221e+02
2.544541666666666799e+02 8.337833333333333030e+01 1.335709523809523773e+02
2.544148809523809405e+02 8.317238095238094786e+01 1.333202380952380963e+02
2.544124999999999943e+02 8.437726190476190880e+01 1.334261904761904702e+02
2.544375000000000000e+02 8.347583333333332689e+01 1.333991666666666731e+02
2.544561904761904714e+02 8.366702380952381191e+01 1.340878571428571320e+02
2.545205952380952397e+02 8.336750000000000682e+01 1.340109523809523751e+02
2.545122619047619139e+02 8.332654761904761642e+01 1.341660714285714278e+02
2.545073809523809416e+02 8.205940476190475863e+01 1.334570238095238039e+02
2.545015476190476136e+02 8.222535714285714903e+01 1.338816666666666606e+02
2.544696428571428442e+02 8.203285714285713937e+01 1.341954761904761995e+02
2.545238095238095184e+02 8.261559523809523853e+01 1.346586904761904862e+02
2.545004761904761779e+02 8.184392857142857736e+01 1.344333333333333371e+02
2.545257142857142867e+02 8.238702380952381077e+01 1.345867857142857247e+02
2.545369047619047649e+02 8.215214285714286291e+01 1.342680952380952419e+02
2.545441666666666549e+02 8.289499999999999602e+01 1.343471428571428703e+02
2.545358333333333292e+02 8.129380952380952863e+01 1.338311904761904714e+02
2.545590476190476181e+02 8.156809523809523910e+01 1.337079761904761881e+02
2.545184523809523682e+02 8.117083333333333428e+01 1.333192857142857122e+02
2.544596428571428532e+02 8.241345238095237846e+01 1.335888095238095161e+02
2.544859523809523694e+02 8.122464285714285381e+01 1.333934523809523682e+02
2.544797619047619150e+02 8.210964285714285893e+01 1.332511904761904873e+02
2.544203571428571422e+02 8.190988095238095923e+01 1.332021428571428601e+02
2.544570238095238039e+02 8.222440476190476488e+01 1.336079761904761938e+02
2.544054761904761790e+02 8.170250000000000057e+01 1.332560714285714312e+02
2.544542857142857031e+02 8.171928571428571786e+01 1.333824999999999932e+02
2.544208333333333201e+02 8.074595238095237448e+01 1.333682142857142878e+02
2.543984523809523921e+02 8.070833333333332860e+01 1.334861904761904725e+02
2.543533333333333246e+02 7.910357142857142776e+01 1.329990476190476159e+02
2.543758333333333326e+02 7.936654761904762267e+01 1.326196428571428498e+02
2.543451190476190504e+02 7.880559523809523625e+01 1.321861904761904896e+02
2.544085714285714346e+02 7.961380952380952181e+01 1.321576190476190504e+02
2.543470238095238187e+02 7.881690476190476602e+01 1.317978571428571399e+02
2.543619047619047535e+02 7.951642857142857679e+01 1.322585714285714289e+02
2.543417857142857201e+02 7.918083333333333940e+01 1.323603571428571399e+02
2.543548809523809382e+02 7.980369047619048217e+01 1.328879761904761949e+02
2.543246428571428623e+02 7.897952380952381191e+01 1.329111904761904839e+02
2.543453571428571536e+02 7.982857142857142208e+01 1.327096428571428532e+02
2.543169047619047660e+02 7.926071428571428612e+01 1.328111904761904896e+02
2.543503571428571490e+02 8.005309523809523853e+01 1.330085714285714289e+02
2.543573809523809643e+02 7.887297619047619435e+01 1.327222619047618934e+02
2.544364285714285643e+02 7.991547619047618412e+01 1.329690476190476147e+02
2.543888095238095275e+02 7.945488095238094672e+01 1.326410714285714221e+02
2.544530952380952442e+02 8.004428571428572070e+01 1.330577380952381077e+02
2.544232142857142946e+02 7.973261904761905328e+01 1.332305952380952476e+02
2.544371428571428453e+02 8.034392857142857736e+01 1.336804761904761847e+02
2.544375000000000000e+02 7.980238095238095752e+01 1.336916666666666629e+02
2.544389285714285620e+02 8.002130952380952067e+01 1.338025000000000091e+02
2.544007142857142867e+02 7.887869047619047080e+01 1.329158333333333246e+02
2.544127380952380975e+02 7.897440476190476488e+01 1.334620238095237994e+02
2.544314285714285688e+02 7.850107142857142151e+01 1.329934523809523910e+02
2.544178571428571445e+02 7.918500000000000227e+01 1.331441666666666777e+02
2.543889285714285791e+02 7.865119047619047876e+01 1.328573809523809643e+02
2.544329761904761824e+02 7.914154761904761415e+01 1.331717857142857042e+02
2.543317857142857008e+02 7.922142857142857508e+01 1.329144047619047626e+02
2.543486904761904839e+02 7.958821428571428669e+01 1.333146428571428430e+02
2.543886904761904759e+02 7.900678571428571217e+01 1.327046428571428578e+02
2.544110714285714323e+02 7.957333333333333769e+01 1.330438095238095286e+02
2.543632142857142924e+02 7.908226190476190709e+01 1.328583333333333201e+02
2.543826190476190447e+02 7.959583333333333144e+01 1.332742857142857247e+02
2.544134523809523785e+02 7.891880952380952863e+01 1.333072619047619014e+02
2.543879761904761949e+02 7.986309523809524080e+01 1.335201190476190618e+02
2.544101190476190482e+02 7.946345238095237562e+01 1.333165476190476113e+02
2.543910714285714221e+02 7.974130952380951953e+01 1.333147619047618946e+02
2.543982142857142890e+02 7.920309523809524421e+01 1.333882142857142981e+02
2.543871428571428623e+02 8.012761904761904930e+01 1.334522619047619116e+02
2.544186904761904771e+02 7.965035714285714619e+01 1.334376190476190516e+02
2.544236904761904725e+02 7.939285714285713880e+01 1.334973809523809507e+02
2.544073809523809473e+02 7.867642857142857338e+01 1.330545238095238005e+02
2.544080952380952283e+02 7.888047619047618753e+01 1.332785714285714391e+02
2.543750000000000000e+02 7.756440476190476829e+01 1.327301190476190413e+02
2.543902380952380895e+02 7.777654761904761926e+01 1.326784523809523932e+02
2.543897619047619116e+02 7.706464285714285722e+01 1.323576190476190391e+02
2.544176190476190413e+02 7.857440476190475920e+01 1.327599999999999909e+02
2.543082142857142856e+02 7.806642857142857395e+01 1.330397619047619173e+02
2.543428571428571558e+02 7.893202380952381247e+01 1.329534523809523705e+02
2.543350000000000080e+02 7.842095238095238585e+01 1.330995238095238165e+02
2.543691666666666720e+02 7.926964285714285552e+01 1.338557142857142992e+02
2.544207142857142969e+02 7.929571428571428271e+01 1.332363095238095241e+02
2.544216666666666526e+02 7.933142857142857451e+01 1.333597619047619105e+02
2.544564285714285745e+02 7.893666666666666742e+01 1.332326190476190391e+02
